Script started on Mon Sep 14 18:54:18 2020
[?1034hbash-3.2$ cd Desktop
bash-3.2$ cat tucson_rain.txt | awk  -F"\t" '{ print $6, $9 }' tucson_rain.txt
readingDate quality
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Absent
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Absent
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-24 Good
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Absent
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Absent
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-25 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Absent
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-26 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Absent
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-27 Good
2019-05-28 Absent
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Absent
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Absent
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Absent
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Absent
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-28 Good
2019-05-29 Absent
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Absent
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Absent
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Absent
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Absent
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-29 Good
2019-05-30 Absent
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Absent
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Absent
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Absent
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Absent
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-30 Good
2019-05-31 Absent
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Absent
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Absent
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
2019-05-31 Good
